1.000000  1.241671  0.000300
1.078347  1.241025  0.000300
1.156693  1.148498  0.000300
1.235040  0.791301  0.000300
1.313387  1.143114  0.000300
1.391734  1.243784  0.000300
1.470080  1.232880  0.000300
1.548427  1.243287  0.000300
1.626774  1.239751  0.000300
1.705120  1.237194  0.000300
1.783467  1.237078  0.000300
1.861814  1.240359  0.000300
1.940160  1.240105  0.000300
2.018507  1.240492  0.000300
2.096854  1.243699  0.000300
2.175201  1.240705  0.000300
2.253547  1.239096  0.000300
2.331894  1.240891  0.000300
2.410241  1.238888  0.000300
2.488587  1.234184  0.000300
2.566934  1.239722  0.000300
2.645281  1.238092  0.000300
2.723627  1.236189  0.000300
2.801974  1.239365  0.000300
2.880321  1.241417  0.000300
2.958668  1.240546  0.000300
3.037014  1.237380  0.000300
3.115361  1.237552  0.000300
3.193708  1.237442  0.000300
3.272054  1.237753  0.000300
3.350401  1.235629  0.000300
3.428748  1.237644  0.000300
3.507095  1.237510  0.000300
3.585441  1.236940  0.000300
3.663788  1.236573  0.000300
3.742135  1.243169  0.000300
3.820481  1.241327  0.000300
3.898828  1.245365  0.000300
3.977175  1.243268  0.000300
4.055521  1.237252  0.000300
4.133868  1.237850  0.000300
4.212215  1.237032  0.000300
4.290562  1.239161  0.000300
4.368908  1.235893  0.000300
4.447255  1.241864  0.000300
4.525602  1.242566  0.000300
4.603948  1.239875  0.000300
4.682295  1.243124  0.000300
4.760642  1.236958  0.000300
4.838989  1.245889  0.000300
4.917335  1.241660  0.000300
4.995682  1.240737  0.000300
5.074029  1.241545  0.000300
5.152375  1.242448  0.000300
5.230722  1.243222  0.000300
5.309069  1.243905  0.000300
5.387415  1.241248  0.000300
5.465762  1.238883  0.000300
5.544109  1.242097  0.000300
5.622456  1.211668  0.000300
5.700802  1.034855  0.000300
5.779149  1.045303  0.000300
5.857496  1.226378  0.000300
5.935842  1.237600  0.000300
6.014189  1.236000  0.000300
6.092536  1.238600  0.000300
6.170882  1.237909  0.000300
6.249229  1.238841  0.000300
6.327576  1.241192  0.000300
6.405923  1.242108  0.000300
6.484269  1.244583  0.000300
6.562616  1.244836  0.000300
6.640963  1.234388  0.000300
6.719309  1.241707  0.000300
6.797656  1.237513  0.000300
6.876003  1.244961  0.000300
6.954350  1.233735  0.000300
7.032696  1.238876  0.000300
7.111043  1.245376  0.000300
7.189390  1.243521  0.000300
7.267736  1.239530  0.000300
7.346083  1.238580  0.000300
7.424430  1.240140  0.000300
7.502776  1.248281  0.000300
7.581123  1.244849  0.000300
7.659470  1.247622  0.000300
7.737817  1.240964  0.000300
7.816163  1.243533  0.000300
7.894510  1.240121  0.000300
7.972857  1.239980  0.000300
8.051203  1.240684  0.000300
8.129550  1.242055  0.000300
8.207897  1.241121  0.000300
8.286244  1.241948  0.000300
8.364590  1.234480  0.000300
8.442937  1.241403  0.000300
8.521284  1.244914  0.000300
8.599630  1.241961  0.000300
8.677977  1.238411  0.000300
8.756324  1.240915  0.000300
8.834670  1.241079  0.000300
8.913017  1.244921  0.000300
8.991364  1.238824  0.000300
